typeName,typeID,groupName,maxProductionLimit,basePrice,published,buildTime,outputQuantity,productName,productID,productGroup4Name,productGroup3Name,productGroup2Name,productGroup1Name,productGroup0Name
Mastodon Blueprint,12748,Elite Industrial Blueprint,1,50000000000,1,240000,1,Mastodon,12747,Ships,Industrial Ships,Advanced Industrial Ships,Transport Ships,Minmatar
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
,,,,,,,,,,#REF!,,,,
