typeName,typeID,groupName,maxProductionLimit,basePrice,published,buildTime,outputQuantity,productName,productGroup4Name,productGroup3Name,productGroup2Name,productGroup1Name,productGroup0Name
"Tornado Blueprint",4311,"Battlecruiser Blueprint",10,592000000.0000,1,15000,1,Tornado,NULL,Ships,Battlecruisers,"Standard Battlecruisers",Minmatar
"Hurricane Blueprint",24703,"Battlecruiser Blueprint",10,565000000.0000,1,15000,1,Hurricane,NULL,Ships,Battlecruisers,"Standard Battlecruisers",Minmatar
"Raven Navy Issue Blueprint",17637,"Battleship Blueprint",10,NULL,1,18000,1,"Raven Navy Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Apocalypse Navy Issue Blueprint",17727,"Battleship Blueprint",10,NULL,1,18000,1,"Apocalypse Navy Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Megathron Navy Issue Blueprint",17729,"Battleship Blueprint",10,NULL,1,18000,1,"Megathron Navy Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Tempest Fleet Issue Blueprint",17733,"Battleship Blueprint",10,NULL,1,18000,1,"Tempest Fleet Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Thunderchild Blueprint",54844,"Battleship Blueprint",10,NULL,1,18000,1,Thunderchild,NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Armageddon Navy Issue Blueprint",32306,"Battleship Blueprint",10,662500000.0000,1,18000,1,"Armageddon Navy Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Dominix Navy Issue Blueprint",32308,"Battleship Blueprint",10,625000000.0000,1,18000,1,"Dominix Navy Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Scorpion Navy Issue Blueprint",32310,"Battleship Blueprint",10,712500000.0000,1,18000,1,"Scorpion Navy Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Typhoon Fleet Issue Blueprint",32312,"Battleship Blueprint",10,750000000.0000,1,18000,1,"Typhoon Fleet Issue",NULL,Ships,Battleships,"Faction Battleships","Navy Faction"
"Nestor Blueprint",33473,"Battleship Blueprint",10,NULL,1,18000,1,Nestor,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Barghest Blueprint",33821,"Battleship Blueprint",10,NULL,1,18000,1,Barghest,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Nightmare Blueprint",17737,"Battleship Blueprint",10,NULL,1,18000,1,Nightmare,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Machariel Blueprint",17739,"Battleship Blueprint",10,NULL,1,18000,1,Machariel,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Vindicator Blueprint",17741,"Battleship Blueprint",10,NULL,1,18000,1,Vindicator,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Rattlesnake Blueprint",17919,"Battleship Blueprint",10,NULL,1,18000,1,Rattlesnake,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Bhaalgorn Blueprint",17921,"Battleship Blueprint",10,NULL,1,18000,1,Bhaalgorn,NULL,Ships,Battleships,"Faction Battleships","Pirate Faction"
"Leshak Blueprint",47968,"Battleship Blueprint",10,NULL,1,18000,1,Leshak,NULL,Ships,Battleships,"Precursor Battleships",Triglavian
"Abaddon Blueprint",24693,"Battleship Blueprint",10,1800000000.0000,1,18000,1,Abaddon,NULL,Ships,Battleships,"Standard Battleships",Amarr
"Apocalypse Blueprint",996,"Battleship Blueprint",10,1265000000.0000,1,18000,1,Apocalypse,NULL,Ships,Battleships,"Standard Battleships",Amarr
"Armageddon Blueprint",997,"Battleship Blueprint",10,1565000000.0000,1,18000,1,Armageddon,NULL,Ships,Battleships,"Standard Battleships",Amarr
"Raven Blueprint",688,"Battleship Blueprint",10,1135000000.0000,1,18000,1,Raven,NULL,Ships,Battleships,"Standard Battleships",Caldari
"Scorpion Blueprint",994,"Battleship Blueprint",10,1075000000.0000,1,18000,1,Scorpion,NULL,Ships,Battleships,"Standard Battleships",Caldari
"Rokh Blueprint",24689,"Battleship Blueprint",10,1650000000.0000,1,18000,1,Rokh,NULL,Ships,Battleships,"Standard Battleships",Caldari
"Hyperion Blueprint",24691,"Battleship Blueprint",10,1760000000.0000,1,18000,1,Hyperion,NULL,Ships,Battleships,"Standard Battleships",Gallente
"Megathron Blueprint",995,"Battleship Blueprint",10,1250000000.0000,1,18000,1,Megathron,NULL,Ships,Battleships,"Standard Battleships",Gallente
"Dominix Blueprint",999,"Battleship Blueprint",10,1660000000.0000,1,18000,1,Dominix,NULL,Ships,Battleships,"Standard Battleships",Gallente
"Tempest Blueprint",693,"Battleship Blueprint",10,1055000000.0000,1,18000,1,Tempest,NULL,Ships,Battleships,"Standard Battleships",Minmatar
"Typhoon Blueprint",998,"Battleship Blueprint",10,975000000.0000,1,18000,1,Typhoon,NULL,Ships,Battleships,"Standard Battleships",Minmatar
"Maelstrom Blueprint",24695,"Battleship Blueprint",10,1450000000.0000,1,18000,1,Maelstrom,NULL,Ships,Battleships,"Standard Battleships",Minmatar
"Rorqual Blueprint",28353,"Capital Industrial Ship Blueprint",1,3000000000.0000,1,2000000,1,Rorqual,NULL,Ships,"Capital Ships","Capital Industrial Ships",ORE
"Archon Blueprint",23758,"Carrier Blueprint",1,1100000000.0000,1,2000000,1,Archon,NULL,Ships,"Capital Ships",Carriers,Amarr
"Aeon Blueprint",23920,"Supercarrier Blueprints",1,18500000000.0000,1,6000000,1,Aeon,NULL,Ships,"Capital Ships",Carriers,Amarr
"Chimera Blueprint",23916,"Carrier Blueprint",1,1050000000.0000,1,2000000,1,Chimera,NULL,Ships,"Capital Ships",Carriers,Caldari
"Wyvern Blueprint",23918,"Supercarrier Blueprints",1,18000000000.0000,1,6000000,1,Wyvern,NULL,Ships,"Capital Ships",Carriers,Caldari
"Revenant Blueprint",3515,"Supercarrier Blueprints",1,18500000000.0000,1,7800000,1,Revenant,NULL,Ships,"Capital Ships",Carriers,"Faction Carrier"
"Vendetta Blueprint",42137,"Supercarrier Blueprints",1,NULL,1,7800000,1,Vendetta,NULL,Ships,"Capital Ships",Carriers,"Faction Carrier"
"Thanatos Blueprint",23912,"Carrier Blueprint",1,1250000000.0000,1,2000000,1,Thanatos,NULL,Ships,"Capital Ships",Carriers,Gallente
"Nyx Blueprint",23914,"Supercarrier Blueprints",1,20000000000.0000,1,6000000,1,Nyx,NULL,Ships,"Capital Ships",Carriers,Gallente
"Nidhoggur Blueprint",24484,"Carrier Blueprint",1,1150000000.0000,1,2000000,1,Nidhoggur,NULL,Ships,"Capital Ships",Carriers,Minmatar
"Hel Blueprint",22853,"Supercarrier Blueprints",1,19000000000.0000,1,6000000,1,Hel,NULL,Ships,"Capital Ships",Carriers,Minmatar
"Revelation Blueprint",19721,"Dreadnought Blueprint",1,2000000000.0000,1,2000000,1,Revelation,NULL,Ships,"Capital Ships",Dreadnoughts,Amarr
"Phoenix Blueprint",19727,"Dreadnought Blueprint",1,1950000000.0000,1,2000000,1,Phoenix,NULL,Ships,"Capital Ships",Dreadnoughts,Caldari
"Vehement Blueprint",42136,"Dreadnought Blueprint",1,NULL,1,2600000,1,Vehement,NULL,Ships,"Capital Ships",Dreadnoughts,"Faction Dreadnoughts"
"Chemosh Blueprint",45044,"Dreadnought Blueprint",1,NULL,1,2400000,1,Chemosh,NULL,Ships,"Capital Ships",Dreadnoughts,"Faction Dreadnoughts"
"Caiman Blueprint",45646,"Dreadnought Blueprint",1,NULL,1,2000000,1,Caiman,NULL,Ships,"Capital Ships",Dreadnoughts,"Faction Dreadnoughts"
"Moros Blueprint",19725,"Dreadnought Blueprint",1,1900000000.0000,1,2000000,1,Moros,NULL,Ships,"Capital Ships",Dreadnoughts,Gallente
"Naglfar Blueprint",19723,"Dreadnought Blueprint",1,1850000000.0000,1,2000000,1,Naglfar,NULL,Ships,"Capital Ships",Dreadnoughts,Minmatar
"Zirnitra Blueprint",53029,"Dreadnought Blueprint",1,2000000000.0000,1,2000000,1,Zirnitra,NULL,Ships,"Capital Ships",Dreadnoughts,"Precursor Dreadnoughts"
"Apostle Blueprint",41582,"Force Auxiliary Blueprint",1,1000000000.0000,1,2000000,1,Apostle,NULL,Ships,"Capital Ships","Force Auxiliaries",Amarr
"Minokawa Blueprint",41583,"Force Auxiliary Blueprint",1,1000000000.0000,1,2000000,1,Minokawa,NULL,Ships,"Capital Ships","Force Auxiliaries",Caldari
"Dagon Blueprint",45043,"Force Auxiliary Blueprint",1,NULL,1,2400000,1,Dagon,NULL,Ships,"Capital Ships","Force Auxiliaries","Faction Force Auxiliaries"
"Loggerhead Blueprint",45644,"Force Auxiliary Blueprint",1,NULL,1,2000000,1,Loggerhead,NULL,Ships,"Capital Ships","Force Auxiliaries","Faction Force Auxiliaries"
"Ninazu Blueprint",41584,"Force Auxiliary Blueprint",1,1000000000.0000,1,2000000,1,Ninazu,NULL,Ships,"Capital Ships","Force Auxiliaries",Gallente
"Lif Blueprint",41585,"Force Auxiliary Blueprint",1,1000000000.0000,1,2000000,1,Lif,NULL,Ships,"Capital Ships","Force Auxiliaries",Minmatar
"Providence Blueprint",20184,"Freighter Blueprint",1,1900000000.0000,1,1500000,1,Providence,NULL,Ships,"Capital Ships",Freighters,Amarr
"Charon Blueprint",20186,"Freighter Blueprint",1,2000000000.0000,1,1500000,1,Charon,NULL,Ships,"Capital Ships",Freighters,Caldari
"Obelisk Blueprint",20188,"Freighter Blueprint",1,1950000000.0000,1,1500000,1,Obelisk,NULL,Ships,"Capital Ships",Freighters,Gallente
"Fenrir Blueprint",20190,"Freighter Blueprint",1,1850000000.0000,1,1500000,1,Fenrir,NULL,Ships,"Capital Ships",Freighters,Minmatar
"Bowhead Blueprint",34329,"Freighter Blueprint",1,1550000000.0000,1,1500000,1,Bowhead,NULL,Ships,"Capital Ships",Freighters,ORE
"Ark Blueprint",28851,"Freighter Blueprint",1,1900000000.0000,1,3600000,1,Ark,NULL,Ships,"Capital Ships","Jump Freighters",Amarr
"Rhea Blueprint",28845,"Freighter Blueprint",1,2000000000.0000,1,3600000,1,Rhea,NULL,Ships,"Capital Ships","Jump Freighters",Caldari
"Anshar Blueprint",28849,"Freighter Blueprint",1,1950000000.0000,1,3600000,1,Anshar,NULL,Ships,"Capital Ships","Jump Freighters",Gallente
"Nomad Blueprint",28847,"Freighter Blueprint",1,1850000000.0000,1,3600000,1,Nomad,NULL,Ships,"Capital Ships","Jump Freighters",Minmatar
"Avatar Blueprint",11568,"Titan Blueprint",1,75000000000.0000,1,9000000,1,Avatar,NULL,Ships,"Capital Ships",Titans,Amarr
"Leviathan Blueprint",3765,"Titan Blueprint",1,70000000000.0000,1,9000000,1,Leviathan,NULL,Ships,"Capital Ships",Titans,Caldari
"Vanquisher Blueprint",42138,"Titan Blueprint",1,NULL,1,11700000,1,Vanquisher,NULL,Ships,"Capital Ships",Titans,"Faction Titans"
"Molok Blueprint",45045,"Titan Blueprint",1,NULL,1,10800000,1,Molok,NULL,Ships,"Capital Ships",Titans,"Faction Titans"
"Komodo Blueprint",45648,"Titan Blueprint",1,NULL,1,9000000,1,Komodo,NULL,Ships,"Capital Ships",Titans,"Faction Titans"
"Erebus Blueprint",1002,"Titan Blueprint",1,72500000000.0000,1,9000000,1,Erebus,NULL,Ships,"Capital Ships",Titans,Gallente
"Ragnarok Blueprint",23774,"Titan Blueprint",1,67500000000.0000,1,9000000,1,Ragnarok,NULL,Ships,"Capital Ships",Titans,Minmatar
"Caracal Navy Issue Blueprint",17635,"Cruiser Blueprint",10,NULL,1,12000,1,"Caracal Navy Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Omen Navy Issue Blueprint",17710,"Cruiser Blueprint",10,NULL,1,12000,1,"Omen Navy Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Stabber Fleet Issue Blueprint",17714,"Cruiser Blueprint",10,NULL,1,12000,1,"Stabber Fleet Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Vexor Navy Issue Blueprint",17844,"Cruiser Blueprint",10,NULL,1,12000,1,"Vexor Navy Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Stormbringer Blueprint",54843,"Cruiser Blueprint",10,NULL,1,12000,1,Stormbringer,NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Augoror Navy Issue Blueprint",29338,"Cruiser Blueprint",10,NULL,1,12000,1,"Augoror Navy Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Scythe Fleet Issue Blueprint",29339,"Cruiser Blueprint",10,28775000.0000,1,12000,1,"Scythe Fleet Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Osprey Navy Issue Blueprint",29341,"Cruiser Blueprint",10,28750000.0000,1,12000,1,"Osprey Navy Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Exequror Navy Issue Blueprint",29345,"Cruiser Blueprint",10,74000000.0000,1,12000,1,"Exequror Navy Issue",NULL,Ships,Cruisers,"Faction Cruisers","Navy Faction"
"Stratios Blueprint",33471,"Cruiser Blueprint",10,NULL,1,12000,1,Stratios,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Orthrus Blueprint",33819,"Cruiser Blueprint",10,NULL,1,12000,1,Orthrus,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Gila Blueprint",17716,"Cruiser Blueprint",10,NULL,1,12000,1,Gila,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Phantasm Blueprint",17719,"Cruiser Blueprint",10,NULL,1,12000,1,Phantasm,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Cynabal Blueprint",17721,"Cruiser Blueprint",10,NULL,1,12000,1,Cynabal,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Vigilant Blueprint",17723,"Cruiser Blueprint",10,NULL,1,12000,1,Vigilant,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Ashimmu Blueprint",17923,"Cruiser Blueprint",10,NULL,1,12000,1,Ashimmu,NULL,Ships,Cruisers,"Faction Cruisers","Pirate Faction"
"Vedmak Blueprint",47967,"Cruiser Blueprint",10,NULL,1,12000,1,Vedmak,NULL,Ships,Cruisers,"Precursor Cruisers",Triglavian
"Rodiva Blueprint",49716,"Cruiser Blueprint",10,NULL,1,12000,1,Rodiva,NULL,Ships,Cruisers,"Precursor Cruisers",Triglavian
"Maller Blueprint",969,"Cruiser Blueprint",10,83750000.0000,1,12000,1,Maller,NULL,Ships,Cruisers,"Standard Cruisers",Amarr
"Augoror Blueprint",970,"Cruiser Blueprint",10,80750000.0000,1,12000,1,Augoror,NULL,Ships,Cruisers,"Standard Cruisers",Amarr
"Arbitrator Blueprint",973,"Cruiser Blueprint",10,81750000.0000,1,12000,1,Arbitrator,NULL,Ships,Cruisers,"Standard Cruisers",Amarr
"Omen Blueprint",2007,"Cruiser Blueprint",10,82750000.0000,1,12000,1,Omen,NULL,Ships,Cruisers,"Standard Cruisers",Amarr
"Osprey Blueprint",686,"Cruiser Blueprint",10,80500000.0000,1,12000,1,Osprey,NULL,Ships,Cruisers,"Standard Cruisers",Caldari
"Caracal Blueprint",687,"Cruiser Blueprint",10,82500000.0000,1,12000,1,Caracal,NULL,Ships,Cruisers,"Standard Cruisers",Caldari
"Moa Blueprint",968,"Cruiser Blueprint",10,83500000.0000,1,12000,1,Moa,NULL,Ships,Cruisers,"Standard Cruisers",Caldari
"Blackbird Blueprint",977,"Cruiser Blueprint",10,81500000.0000,1,12000,1,Blackbird,NULL,Ships,Cruisers,"Standard Cruisers",Caldari
"Vexor Blueprint",971,"Cruiser Blueprint",10,83250000.0000,1,12000,1,Vexor,NULL,Ships,Cruisers,"Standard Cruisers",Gallente
"Thorax Blueprint",972,"Cruiser Blueprint",10,82250000.0000,1,12000,1,Thorax,NULL,Ships,Cruisers,"Standard Cruisers",Gallente
"Celestis Blueprint",978,"Cruiser Blueprint",10,81250000.0000,1,12000,1,Celestis,NULL,Ships,Cruisers,"Standard Cruisers",Gallente
"Exequror Blueprint",979,"Cruiser Blueprint",10,80250000.0000,1,12000,1,Exequror,NULL,Ships,Cruisers,"Standard Cruisers",Gallente
"Stabber Blueprint",692,"Cruiser Blueprint",10,82000000.0000,1,12000,1,Stabber,NULL,Ships,Cruisers,"Standard Cruisers",Minmatar
"Rupture Blueprint",974,"Cruiser Blueprint",10,83000000.0000,1,12000,1,Rupture,NULL,Ships,Cruisers,"Standard Cruisers",Minmatar
"Bellicose Blueprint",975,"Cruiser Blueprint",10,81000000.0000,1,12000,1,Bellicose,NULL,Ships,Cruisers,"Standard Cruisers",Minmatar
"Scythe Blueprint",976,"Cruiser Blueprint",10,80000000.0000,1,12000,1,Scythe,NULL,Ships,Cruisers,"Standard Cruisers",Minmatar
"Kikimora Blueprint",49714,"Destroyer Blueprint",30,NULL,1,6000,1,Kikimora,NULL,Ships,Destroyers,"Precursor Destroyers",Triglavian
"Dragoon Blueprint",32875,"Destroyer Blueprint",20,9023825.0000,1,9000,1,Dragoon,NULL,Ships,Destroyers,"Standard Destroyers",Amarr
"Coercer Blueprint",16237,"Destroyer Blueprint",20,8635240.0000,1,9000,1,Coercer,NULL,Ships,Destroyers,"Standard Destroyers",Amarr
"Cormorant Blueprint",16239,"Destroyer Blueprint",20,8416400.0000,1,9000,1,Cormorant,NULL,Ships,Destroyers,"Standard Destroyers",Caldari
"Corax Blueprint",32877,"Destroyer Blueprint",20,8795138.0000,1,9000,1,Corax,NULL,Ships,Destroyers,"Standard Destroyers",Caldari
"Algos Blueprint",32873,"Destroyer Blueprint",20,8242751.0000,1,9000,1,Algos,NULL,Ships,Destroyers,"Standard Destroyers",Gallente
"Catalyst Blueprint",16241,"Destroyer Blueprint",20,7887800.0000,1,9000,1,Catalyst,NULL,Ships,Destroyers,"Standard Destroyers",Gallente
"Thrasher Blueprint",16243,"Destroyer Blueprint",20,7500000.0000,1,9000,1,Thrasher,NULL,Ships,Destroyers,"Standard Destroyers",Minmatar
"Talwar Blueprint",32879,"Destroyer Blueprint",20,7837500.0000,1,9000,1,Talwar,NULL,Ships,Destroyers,"Standard Destroyers",Minmatar
"Prospect Blueprint",33698,"Frigate Blueprint",1,2825000.0000,1,120000,1,Prospect,NULL,Ships,Frigates,"Advanced Frigates","Expedition Frigates"
"Endurance Blueprint",39583,"Frigate Blueprint",1,2825000.0000,1,120000,1,Endurance,NULL,Ships,Frigates,"Advanced Frigates","Expedition Frigates"
"Maulus Navy Issue Blueprint",40315,"Frigate Blueprint",30,NULL,1,6000,1,"Maulus Navy Issue",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Griffin Navy Issue Blueprint",40316,"Frigate Blueprint",30,NULL,1,6000,1,"Griffin Navy Issue",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Vigil Fleet Issue Blueprint",40317,"Frigate Blueprint",30,NULL,1,6000,1,"Vigil Fleet Issue",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Crucifier Navy Issue Blueprint",40318,"Frigate Blueprint",30,NULL,1,6000,1,"Crucifier Navy Issue",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Skybreaker Blueprint",54842,"Frigate Blueprint",30,NULL,1,6000,1,Skybreaker,NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Caldari Navy Hookbill Blueprint",17620,"Frigate Blueprint",30,NULL,1,6000,1,"Caldari Navy Hookbill",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Imperial Navy Slicer Blueprint",17704,"Frigate Blueprint",30,NULL,1,6000,1,"Imperial Navy Slicer",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Republic Fleet Firetail Blueprint",17813,"Frigate Blueprint",30,NULL,1,6000,1,"Republic Fleet Firetail",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Federation Navy Comet Blueprint",17842,"Frigate Blueprint",30,NULL,1,6000,1,"Federation Navy Comet",NULL,Ships,Frigates,"Faction Frigates","Navy Faction"
"Succubus Blueprint",17925,"Frigate Blueprint",30,NULL,1,6000,1,Succubus,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Cruor Blueprint",17927,"Frigate Blueprint",30,NULL,1,6000,1,Cruor,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Daredevil Blueprint",17929,"Frigate Blueprint",30,NULL,1,6000,1,Daredevil,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Worm Blueprint",17931,"Frigate Blueprint",30,NULL,1,6000,1,Worm,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Dramiel Blueprint",17933,"Frigate Blueprint",30,NULL,1,6000,1,Dramiel,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Astero Blueprint",33469,"Frigate Blueprint",30,NULL,1,6000,1,Astero,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Garmur Blueprint",33817,"Frigate Blueprint",30,NULL,1,6000,1,Garmur,NULL,Ships,Frigates,"Faction Frigates","Pirate Faction"
"Damavik Blueprint",47966,"Frigate Blueprint",30,NULL,1,6000,1,Damavik,NULL,Ships,Frigates,"Precursor Frigates",Triglavian
"Executioner Blueprint",936,"Frigate Blueprint",30,2175000.0000,1,6000,1,Executioner,NULL,Ships,Frigates,"Standard Frigates",Amarr
