typeID,materialTypeID,materialQuantity
47968,48112,850
47968,57478,880
47968,57479,2
47968,57486,440
47969,36,9
47969,47975,15
47969,37,20
47969,48112,450
47969,35,3158
47969,34,3556
47970,9848,1
47970,11486,1
47970,47272,1
47970,11399,6
47970,11689,9
47971,38,6
47971,47975,25
47971,37,44
47971,48112,660
47971,36,9827
47971,35,10786
47971,34,19089
47972,11486,1
47972,47273,1
47972,9848,5
47972,11399,17
47972,11689,18
47973,47975,45
47973,39,62
47973,40,126
47973,48112,940
47973,38,1234
47973,37,19951
47973,36,42197
47973,35,117839
47973,34,328307
47974,11486,1
47974,47274,1
47974,9848,14
47974,11689,33
47974,11399,35
48095,37,2
48095,40,2
48095,39,6
48095,36,318
48095,34,676
48096,11483,1
48096,47908,1
48096,9842,3
48096,3689,8
48096,11399,8
48096,11539,8
48097,47975,2
48097,35,21
48097,34,27
48097,48112,45
48098,47975,2
48098,35,21
48098,34,27
48098,48112,45
48099,47975,2
48099,35,21
48099,34,27
48099,48112,45
48100,11399,1
48100,11476,1
48100,47975,6
48100,16679,60
48100,48112,85
48101,11399,1
48101,11476,1
48101,47975,6
48101,16679,60
48101,48112,85
48102,47975,3
48102,48112,85
48102,35,119
48102,34,143
48103,47975,3
48103,48112,85
48103,35,119
48103,34,143
48104,47975,3
48104,48112,85
48104,35,119
48104,34,143
48105,11476,1
48105,11399,6
48105,47975,9
48105,48112,145
48105,16679,240
48106,11476,1
48106,11399,6
48106,47975,9
48106,48112,145
48106,16679,240
48107,47975,5
48107,48112,125
48107,34,458
48107,35,580
48108,47975,5
48108,48112,125
48108,34,458
48108,35,580
48109,47975,5
48109,48112,125
48109,34,458
48109,35,580
48110,11476,1
48110,47975,14
48110,11399,15
48110,48112,280
48110,16679,600
48111,11476,1
48111,47975,14
48111,11399,15
48111,48112,280
48111,16679,600
48469,36,9
48469,47975,15
48469,37,20
48469,48112,450
48469,35,3158
48469,34,3556
48470,36,9
48470,47975,15
48470,37,20
48470,48112,450
48470,35,3158
48470,34,3556
48471,38,6
48471,47975,25
48471,37,44
48471,48112,660
48471,36,9827
48471,35,10786
48471,34,19089
48472,38,6
48472,47975,25
48472,37,44
48472,48112,660
48472,36,9827
48472,35,10786
48472,34,19089
48473,47975,45
48473,39,62
48473,40,126
48473,48112,940
48473,38,1234
48473,37,19951
48473,36,42197
48473,35,117839
48473,34,328307
48474,47975,45
48474,39,62
48474,40,126
48474,48112,940
48474,38,1234
48474,37,19951
48474,36,42197
48474,35,117839
48474,34,328307
48637,40,356
48637,48112,400
48637,47975,435
48637,39,1202
48637,38,2387
48637,37,9687
48637,36,39907
48637,35,154233
48637,34,614356
48638,40,2
48638,39,20
48638,38,82
48638,48112,150
48638,47975,220
48638,37,398
48638,36,2949
48638,35,6290
48638,34,23304
48745,21815,1
48745,28366,2
48745,28362,10
48745,28363,12
48745,39,18
48745,28364,25
48745,38,27
48745,28365,35
48745,28361,41
48745,37,47
48745,35,729
48745,34,5947
49100,40,40
49100,48112,55
49100,39,204
49100,38,2824
49100,37,9360
49100,36,17147
49100,35,36064
49100,34,66156
49714,34,80000
49714,35,15000
49714,36,5000
49714,37,1000
49714,38,120
49714,39,80
49714,40,40
49714,47975,230
49714,48112,180
49714,57478,40
49714,57486,20
49715,34,3080000
49715,35,1100000
49715,36,198000
49715,37,22000
49715,38,13200
49715,39,7700
49715,40,3850
49715,47975,635
49715,48112,560
49715,57478,440
49715,57486,220
49716,34,405000
49716,35,135000
49716,36,27000
49716,37,7500
49716,38,1875
49716,39,900
49716,40,450
49716,47975,326
49716,48112,300
49716,57478,150
49716,57486,75
49717,49712,1
49717,11478,12
49717,52311,20
49717,52310,71
49717,52314,80
49717,11399,90
49717,11557,150
49717,11537,263
49717,52312,750
49717,52313,1800
49717,11543,2250
49721,33577,10
49721,47975,20
49721,2871,25
49721,48112,100
49721,40,4000
49721,39,7000
49721,38,10000
49721,37,80000
49721,36,90000
49721,35,400000
49721,34,800000
49775,47975,20
49775,36,108
49775,48112,280
49775,35,924
49775,34,1506
49776,47975,12
49776,36,108
49776,48112,300
49776,35,924
49776,34,1506
49777,47975,12
49777,36,108
49777,48112,300
49777,35,924
49777,34,1506
49778,11475,1
49778,49770,1
49778,11539,3
49778,11399,5
49778,9848,12
49779,47975,22
49779,36,108
49779,48112,320
49779,35,924
49779,34,1506
49971,37,6
49971,40,6
49971,48927,16
49971,39,21
49971,36,848
49971,34,2027
49972,22175,1
49972,22177,1
49972,48927,24
49972,17893,100
49972,17894,175
49972,17895,175
49973,40,6
49973,37,12
49973,48927,12
49973,39,38
49973,36,954
49973,34,2322
50068,47261,1
50068,12836,3
50068,48927,50
50068,23163,312
50072,47262,1
50072,12836,3
50072,48927,80
50072,23163,312
50073,47263,1
50073,12836,3
50073,48927,110
50073,23163,312
52237,47914,1
52237,47975,8
52237,48112,28
52239,47918,1
52239,47975,14
52239,48112,52
52241,47922,1
52241,47975,22
52241,48112,64
52243,47911,1
52243,47975,12
52243,48112,42
52245,47911,1
52245,47975,12
52245,48112,42
52251,47269,1
52251,11478,8
52251,52311,16
52251,11399,34
52251,52310,42
52251,52314,48
52251,11556,50
52251,11537,280
52251,52312,328
52251,52313,650
52251,11545,800
52253,47270,1
52253,11478,12
52253,52311,22
52253,52310,75
52253,11399,80
52253,52314,80
52253,11558,125
52253,11537,278
52253,52312,800
52253,52313,1600
52253,11544,2550
52255,49710,1
52255,11478,10
52255,52311,18
52255,52314,55
52255,11399,65
52255,52310,65
52255,11555,95
52255,11537,210
52255,52312,550
52255,52313,1050
52255,11542,1400
52348,47914,1
52348,47975,8
52348,48112,28
52349,47918,1
52349,47975,14
52349,48112,52
52350,47922,1
52350,47975,22
52350,48112,64
52684,52314,11
52684,11399,12
52684,52313,30
52684,2346,82
52684,2367,89
52685,52314,11
52685,11399,13
52685,52313,32
52685,2346,86
52685,2367,94
52686,52314,12
52686,11399,13
52686,52313,33
52686,2346,90
52686,2367,98
52687,52314,12
52687,11399,14
52687,52313,35
52687,2346,94
52687,2367,103
52688,52314,13
52688,11399,14
52688,52313,36
52688,2346,98
52688,2367,107
52689,52314,32
52689,11399,36
52689,52313,91
52689,2346,245
52689,2367,268
52695,39,478
52695,38,542
52695,40,960
52695,37,1220
52695,36,2556
52695,35,14349
52695,34,22494
52791,52314,15
52791,11399,17
52791,52313,44
52791,2346,118
52791,2367,129
52792,52314,16
52792,11399,18
52792,52313,46
52792,2346,124
52792,2367,136
52793,52314,18
52793,11399,20
52793,52313,50
52793,2346,136
52793,2367,149
52794,52314,18
52794,11399,21
52794,52313,53
52794,2346,142
52794,2367,155
52795,52314,17
52795,11399,19
52795,52313,48
52795,2346,130
52795,2367,142
52796,52314,46
52796,11399,52
52796,52313,132
52796,2346,355
52796,2367,388
52972,52314,30
52972,11399,35
52972,52313,88
52972,2346,236
52972,2367,259
52974,52314,32
52974,11399,37
52974,52313,92
52974,2346,248
52974,2367,272
52975,52314,35
52975,11399,40
52975,52313,101
52975,2346,272
52975,2367,298
52976,52314,37
52976,11399,42
52976,52313,105
52976,2346,284
52976,2367,311
52977,52314,33
52977,11399,38
52977,52313,96
52977,2346,260
52977,2367,285
52978,52314,91
52978,11399,104
52978,52313,263
52978,2346,709
52978,2367,776
53029,21013,15
53029,21017,30
53029,21019,7
53029,21023,15
53029,21025,10
53029,21035,15
53029,21037,13
53029,21039,45
53029,24558,16
53029,24560,8
53029,53035,9
53029,53036,6
53029,53037,3
53029,57478,6400
53029,57486,3200
53029,57487,2
53029,57488,2
53030,47975,50
53030,40,204
53030,48112,1320
53030,37,1496
53030,36,334118
53030,35,366724
53030,34,649026
53031,47975,52
53031,48112,1248
53031,34,4612
53031,35,5894
53032,53289,1
53032,53288,2
53032,53290,7
53032,48112,90
53032,47975,180
53032,40,386
53032,39,876
53032,38,2358
53032,37,7760
53032,36,45010
53032,35,113826
53032,34,546912
53033,53289,3
53033,53290,3
53033,53288,12
53033,47975,45
53033,48112,45
53033,40,334
53033,39,728
53033,38,2191
53033,37,7491
53033,36,45621
53033,35,110413
53033,34,510149
53034,53289,1
53034,53290,1
53034,53288,10
53034,47975,90
53034,48112,270
53034,40,302
53034,39,604
53034,38,2110
53034,37,6938
53034,36,41994
53034,35,110416
53034,34,457050
53303,47975,52
53303,48112,1248
53303,34,4612
53303,35,5894
53304,47975,52
53304,48112,1248
53304,34,4612
53304,35,5894
53722,2869,1
53722,11399,48
53722,17136,257
53722,2346,326
53722,2367,357
53723,2869,1
53723,11399,69
53723,17136,251
53723,2367,326
53723,2348,372
53724,2869,1
53724,11399,94
53724,17136,253
53724,2367,532
53724,12836,543
53725,2869,1
53725,11399,103
53725,17136,259
53725,2346,642
53725,12836,757
53726,2869,1
53726,11399,88
53726,17136,261
53726,12836,414
53726,2348,532
53727,2869,1
53727,11399,110
53727,17136,255
53727,2348,366
53727,2367,392
53727,2346,412
53728,2869,1
53728,11399,79
53728,17136,515
53728,2346,542
53728,2367,594
53729,2869,1
53729,11399,114
53729,17136,503
53729,2367,542
53729,2348,620
53730,2869,1
53730,11399,157
53730,17136,497
53730,2367,888
53730,12836,906
53731,2869,1
53731,11399,172
53731,17136,527
53731,2346,1070
53731,12836,1261
53732,2869,1
53732,11399,146
53732,17136,531
53732,12836,691
53732,2348,887
53733,2869,1
53733,11399,183
53733,17136,499
53733,2348,609
53733,2367,654
53733,2346,687
53859,2869,1
53859,11399,29
53859,17136,154
53859,2346,196
53859,2367,214
53860,2869,1
53860,11399,41
53860,17136,151
53860,2367,196
53860,2348,223
53861,2869,1
53861,11399,56
53861,17136,152
53861,2367,319
53861,12836,326
53862,2869,1
53862,11399,62
53862,17136,155
53862,2346,385
53862,12836,454
53863,2869,1
53863,11399,53
53863,17136,157
53863,12836,248
53863,2348,319
53864,2869,1
53864,11399,66
53864,17136,153
53864,2348,220
53864,2367,235
53864,2346,247
53908,2869,1
53908,34575,47
53908,11399,79
53908,2346,542
53908,2367,594
53909,2869,1
53909,34575,45
53909,11399,114
53909,2367,542
53909,2348,620
53910,2869,1
53910,34575,47
53910,11399,146
53910,12836,691
53910,2348,887
53911,2869,1
53911,34575,46
53911,11399,157
53911,2367,888
53911,12836,906
53912,2869,1
53912,34575,48
53912,11399,172
53912,2346,1070
53912,12836,1261
53913,2869,1
53913,34575,50
53913,11399,183
53913,2348,609
53913,2367,654
53913,2346,687
53914,2869,1
53914,34575,23
53914,11399,48
53914,2346,326
53914,2367,357
53915,2869,1
53915,34575,22
53915,11399,69
53915,2367,326
53915,2348,372
53916,2869,1
53916,34575,23
53916,11399,88
53916,12836,414
53916,2348,532
53917,2869,1
53917,34575,22
53917,11399,94
53917,2367,532
53917,12836,543
53918,2869,1
53918,34575,23
53918,11399,103
53918,2346,642
53918,12836,757
53919,2869,1
53919,34575,25
53919,11399,110
53919,2348,366
53919,2367,392
53919,2346,412
53920,2869,1
53920,34575,10
53920,11399,29
53920,2346,196
53920,2367,214
53921,2869,1
53921,34575,10
53921,11399,41
53921,2367,196
53921,2348,223
53922,2869,1
53922,34575,11
53922,11399,53
53922,12836,248
53922,2348,319
53923,2869,1
53923,34575,10
53923,11399,56
53923,2367,319
53923,12836,326
53924,2869,1
53924,34575,11
53924,11399,62
53924,2346,385
53924,12836,454
53925,2869,1
53925,34575,13
53925,11399,66
53925,2348,220
53925,2367,235
53925,2346,247
53988,53977,1
53988,30305,1000
53989,53984,1
53989,30305,1500
53990,53985,1
53990,30305,2000
53991,53986,1
53991,30305,2500
54410,2869,1
54410,11399,79
54410,28363,329
54410,2346,542
54410,2367,594
54411,2869,1
54411,11399,114
54411,28363,315
54411,2367,542
54411,2348,620
54412,2869,1
54412,11399,146
54412,28363,329
54412,12836,691
54412,2348,887
54413,2869,1
54413,11399,157
54413,28363,322
54413,2367,888
54413,12836,906
54414,2869,1
54414,11399,172
54414,28363,336
54414,2346,1070
54414,12836,1261
54415,2869,1
54415,11399,183
54415,28363,350
54415,2348,609
54415,2367,654
54415,2346,687
54416,2869,1
54416,11399,48
54416,28363,161
54416,2346,326
54416,2367,357
54417,2869,1
54417,11399,69
54417,28363,154
54417,2367,326
54417,2348,372
54418,2869,1
54418,11399,88
54418,28363,161
54418,12836,414
54418,2348,532
54419,2869,1
54419,11399,94
54419,28363,154
54419,2367,532
54419,12836,543
54420,2869,1
54420,11399,103
54420,28363,161
54420,2346,642
54420,12836,757
54421,2869,1
54421,11399,110
54421,28363,175
54421,2348,366
54421,2367,392
54421,2346,412
54422,2869,1
54422,11399,29
54422,28363,70
54422,2346,196
54422,2367,214
54423,2869,1
54423,11399,41
54423,28363,70
54423,2367,196
54423,2348,223
54424,2869,1
54424,11399,53
54424,28363,77
54424,12836,248
54424,2348,319
54425,2869,1
54425,11399,56
54425,28363,70
54425,2367,319
54425,12836,326
54426,2869,1
54426,11399,62
54426,28363,77
54426,2346,385
54426,12836,454
54427,2869,1
54427,11399,66
54427,28363,91
54427,2348,220
54427,2367,235
54427,2346,247
54842,34,32000
54842,35,6000
54842,36,2500
54842,37,500
54842,38,60
54842,39,40
54842,40,20
54842,47975,220
54842,54970,12
54842,54971,8
54842,54972,24
54842,57478,20
54842,57486,10
54843,34,540000
54843,35,180000
54843,36,36000
54843,37,10000
54843,38,2500
54843,39,1200
54843,40,600
54843,47975,435
54843,54970,28
54843,54971,24
54843,54972,56
54843,57478,200
54843,57486,100
54844,34,8000000
54844,35,4000000
54844,36,600000
54844,37,400000
54844,38,42000
54844,39,14000
54844,40,7000
54844,47975,768
54844,54970,82
54844,54971,94
54844,54972,120
54844,57478,800
54844,57479,2
54844,57486,400
54845,54970,4
54845,54971,6
54845,36,9
54845,54972,24
54845,48112,450
54845,35,3158
54845,34,3556
54846,54753,1
54846,54971,36
54848,54739,1
54848,54970,4
54849,54739,1
54849,54970,4
54850,9848,1
54850,11486,1
54850,54739,1
54850,11399,6
54850,11690,9
54851,54742,1
54851,54971,10
54852,38,6
54852,54970,6
54852,54971,10
54852,37,44
54852,54972,46
54852,48112,660
54852,36,9827
54852,35,10786
54852,34,19089
54853,54745,1
54853,54970,8
54854,54745,1
54854,54970,8
54855,11486,1
54855,54745,1
54855,9848,5
54855,11399,17
54855,11690,18
54856,54748,1
54856,54971,18
54857,54970,12
54857,54971,24
54857,54972,82
54857,40,126
54857,48112,940
54857,38,1234
54857,37,19951
54857,36,42197
54857,35,117839
54857,34,328307
54858,54750,1
54858,54970,14
54859,54750,1
54859,54970,14
54860,11486,1
54860,54750,1
54860,9848,14
54860,11690,32
54860,11399,35
54861,54970,1
54861,48112,2
54861,54972,6
54861,35,10
54861,34,20
54862,54970,1
54862,48112,2
54862,54972,6
54862,35,10
54862,34,20
54863,54970,1
54863,48112,2
54863,54972,6
54863,35,10
54863,34,20
54864,54970,1
54864,48112,2
54864,54972,6
54864,35,10
54864,34,20
54865,54970,2
54865,48112,4
54865,54972,12
54865,35,20
54865,34,40
54866,54970,2
54866,48112,4
54866,54972,12
54866,35,20
54866,34,40
54867,54970,2
54867,48112,4
54867,54972,12
54867,35,20
54867,34,40
54868,54970,2
54868,48112,4
54868,54972,12
54868,35,20
54868,34,40
54869,54970,4
54869,48112,6
54869,54972,16
54869,35,40
54869,34,80
54870,54970,4
54870,48112,6
54870,54972,16
54870,35,40
54870,34,80
54871,54970,4
54871,48112,6
54871,54972,16
54871,35,40
54871,34,80
54872,54970,4
54872,48112,6
54872,54972,16
54872,35,40
54872,34,80
54873,37,2
54873,40,2
54873,39,6
54873,36,318
54873,34,676
54874,54973,1
54874,54970,5
54876,11483,1
54876,54973,1
54876,9842,3
54876,3689,8
54876,11399,8
54876,11540,8
54884,11399,1
54884,11476,1
54884,48112,2
54884,16679,20
54885,11399,1
54885,11476,1
54885,48112,2
54885,16679,20
54886,11476,1
54886,11399,2
54886,48112,4
54886,16679,40
54887,11476,1
54887,11399,2
54887,48112,4
54887,16679,40
54888,11476,1
54888,11399,4
54888,48112,6
54888,16679,80
54889,11476,1
54889,11399,4
54889,48112,6
54889,16679,80
55762,11481,1
55762,11541,1
55762,11689,1
55762,32787,1
55762,11399,5
55762,9848,6
55763,32787,1
55861,23129,1
55861,23169,1
55861,40,2
55861,38,3
55861,23139,3
55861,36,7
55861,35,6494
55861,34,10178
55863,23129,1
55863,23169,1
55863,40,2
55863,38,3
55863,23139,3
55863,36,7
55863,35,6494
55863,34,10178
56702,23146,1
56702,33475,1
56702,2367,3
56702,23143,4
56702,23144,4
56734,2354,215
56734,2345,250
56734,3779,3150
56734,39,3960
56734,40,5375
56734,38,14360
56734,37,78698
56734,36,314889
56734,35,912700
56734,34,3143618
56749,37,1
56749,38,1
56749,40,2
56749,34,6
56749,35,17
56749,36,22
56749,16275,56
56832,2348,3
56832,2346,5
56832,2463,15
57129,2869,1
57129,11399,29
57129,47975,80
57129,2346,196
57129,2367,214
57130,2869,1
57130,11399,41
57130,47975,90
57130,2367,196
57130,2348,223
57131,2869,1
57131,11399,53
57131,47975,100
57131,12836,248
57131,2348,319
57132,2869,1
57132,11399,56
57132,47975,110
57132,2367,319
57132,12836,326
57133,2869,1
57133,11399,62
57133,47975,120
57133,2346,385
57133,12836,454
57134,2869,1
57134,11399,48
57134,47975,180
57134,2346,326
57134,2367,357
57135,2869,1
57135,11399,69
57135,47975,200
57135,2367,326
57135,2348,372
57136,2869,1
57136,11399,88
57136,47975,225
57136,12836,414
57136,2348,532
57137,2869,1
57137,11399,94
57137,47975,250
57137,2367,532
57137,12836,543
57138,2869,1
57138,11399,103
57138,47975,270
57138,2346,642
57138,12836,757
57139,2869,1
57139,11399,110
57139,47975,340
57139,2348,366
57139,2367,392
57139,2346,412
57140,2869,1
57140,11399,79
57140,47975,360
57140,2346,542
57140,2367,594
57142,2869,1
57142,11399,114
57142,47975,400
57142,2367,542
57142,2348,620
57143,2869,1
57143,11399,146
57143,47975,450
57143,12836,691
57143,2348,887
57144,2869,1
57144,11399,157
57144,47975,500
57144,2367,888
57144,12836,906
57145,2869,1
57145,11399,172
57145,47975,540
57145,2346,1070
57145,12836,1261
57146,2869,1
57146,11399,183
57146,2348,609
57146,2367,654
57146,47975,680
57146,2346,687
57147,2869,1
57147,11399,66
57147,47975,150
57147,2348,220
57147,2367,235
57147,2346,247
57429,2870,2
57429,2872,2
57429,2876,2
57429,2867,4
57429,2875,4
57429,9834,12
57429,40,112
57429,39,2230
57429,37,3556
57429,35,5111
57429,34,207778
57490,NULL,NULL
57491,NULL,NULL
57492,NULL,NULL
57493,NULL,NULL
57494,NULL,NULL
57495,NULL,NULL
57496,NULL,NULL
57497,NULL,NULL
57498,NULL,NULL
57499,NULL,NULL
57500,NULL,NULL
57501,NULL,NULL
57502,NULL,NULL
57503,NULL,NULL
57504,NULL,NULL
57505,NULL,NULL
57506,NULL,NULL
57507,57456,10
57507,57457,10
57507,57459,40
57507,57466,1
57508,57456,10
57508,57457,10
57508,57460,40
57508,57467,1
57509,57456,10
57509,57457,10
57509,57461,40
57509,57468,1
57510,57456,10
57510,57457,10
57510,57462,40
57510,57469,1
57511,34,50000
57511,35,200000
57511,36,60000
57511,37,20000
57511,38,3000
57511,39,1000
57511,40,500
57511,2867,5
57511,2872,2
57511,2876,2
57511,16672,2000
57511,16679,1000
57511,16680,750
57511,17317,50
57511,30303,25
57511,30304,7
57511,30305,15
57511,30306,7
57511,30307,7
57511,30308,5
57511,30309,750
57511,30310,500
57511,30311,350
57511,33360,750
57511,57457,100
57512,34,50000
57512,35,200000
57512,36,60000
57512,37,20000
57512,38,3000
57512,39,1000
57512,40,500
57512,2867,5
57512,2872,2
57512,2876,2
57512,16671,2000
57512,16679,1000
57512,16680,750
57512,17317,50
57512,30303,25
57512,30304,7
57512,30305,15
57512,30306,7
57512,30307,7
57512,30308,5
57512,30309,750
57512,30310,500
57512,30311,350
57512,33362,750
57512,57457,100
57513,34,50000
57513,35,200000
57513,36,60000
57513,37,20000
57513,38,3000
57513,39,1000
57513,40,500
57513,2867,5
57513,2872,2
57513,2876,2
57513,16670,2000
57513,16679,1000
57513,16680,750
57513,17317,50
57513,30303,25
57513,30304,7
57513,30305,15
57513,30306,7
57513,30307,7
57513,30308,5
57513,30309,750
57513,30310,500
57513,30311,350
57513,33359,750
57513,57457,100
57514,34,50000
57514,35,200000
57514,36,60000
57514,37,20000
57514,38,3000
57514,39,1000
57514,40,500
57514,2867,5
57514,2872,2
57514,2876,2
57514,16673,2000
57514,16679,1000
57514,16680,750
57514,17317,50
57514,30303,25
57514,30304,7
57514,30305,15
57514,30306,7
57514,30307,7
57514,30308,5
57514,30309,750
57514,30310,500
57514,30311,350
57514,33361,750
57514,57457,100
57515,2393,80
57515,2395,40
57515,57457,10
57516,2401,100
57516,3645,2500
57516,57456,500
57516,57457,500
57517,2348,1000
57517,2361,350
57517,11399,1500
57518,2329,100
57518,57463,100
57519,57481,100
57519,57484,100
57519,57485,100
57520,57457,500
57520,57480,1
57521,2463,100
57521,57464,100
57522,2319,100
57522,57465,100
57523,3645,150
57523,3683,200
57523,57457,10
57524,2868,150
57524,2872,150
57524,57479,250
57525,2346,400
57525,9842,2000
57525,57450,1
57525,57458,20
57525,57482,20
57525,57483,1
57526,2346,4000
57526,9842,20000
