typeName,groupName,maxProductionLimit,basePrice,published,buildTime,outputQuantity,productName,productGroup4Name,productGroup3Name,productGroup2Name,productGroup1Name,productGroup0Name
Guristas Control Tower Medium Blueprint,Starbase - Control Tower Blueprints,3,NULL,1,60000,1,Guristas Control Tower Medium,Structures,Starbase Structures,Control Towers,,
Guristas Control Tower Blueprint,Starbase - Control Tower Blueprints,2,NULL,1,90000,1,Guristas Control Tower,Structures,Starbase Structures,Control Towers,,
Dread Guristas Control Tower Small Blueprint,Starbase - Control Tower Blueprints,6,NULL,1,30000,1,Dread Guristas Control Tower Small,Structures,Starbase Structures,Control Towers,,
Dread Guristas Control Tower Medium Blueprint,Starbase - Control Tower Blueprints,3,NULL,1,60000,1,Dread Guristas Control Tower Medium,Structures,Starbase Structures,Control Towers,,
Dread Guristas Control Tower Blueprint,Starbase - Control Tower Blueprints,2,NULL,1,90000,1,Dread Guristas Control Tower,Structures,Starbase Structures,Control Towers,,
Serpentis Control Tower Blueprint,Starbase - Control Tower Blueprints,2,NULL,1,90000,1,Serpentis Control Tower,Structures,Starbase Structures,Control Towers,,
Serpentis Control Tower Medium Blueprint,Starbase - Control Tower Blueprints,3,NULL,1,60000,1,Serpentis Control Tower Medium,Structures,Starbase Structures,Control Towers,,
Serpentis Control Tower Small Blueprint,Starbase - Control Tower Blueprints,6,NULL,1,30000,1,Serpentis Control Tower Small,Structures,Starbase Structures,Control Towers,,
Shadow Control Tower Medium Blueprint,Starbase - Control Tower Blueprints,3,NULL,1,60000,1,Shadow Control Tower Medium,Structures,Starbase Structures,Control Towers,,
Shadow Control Tower Blueprint,Starbase - Control Tower Blueprints,2,NULL,1,90000,1,Shadow Control Tower,Structures,Starbase Structures,Control Towers,,
Shadow Control Tower Small Blueprint,Starbase - Control Tower Blueprints,6,NULL,1,30000,1,Shadow Control Tower Small,Structures,Starbase Structures,Control Towers,,
Sansha Control Tower Blueprint,Starbase - Control Tower Blueprints,2,NULL,1,90000,1,Sansha Control Tower,Structures,Starbase Structures,Control Towers,,
Sansha Control Tower Medium Blueprint,Starbase - Control Tower Blueprints,3,NULL,1,60000,1,Sansha Control Tower Medium,Structures,Starbase Structures,Control Towers,,
Sansha Control Tower Small Blueprint,Starbase - Control Tower Blueprints,6,NULL,1,30000,1,Sansha Control Tower Small,Structures,Starbase Structures,Control Towers,,
True Sansha Control Tower Blueprint,Starbase - Control Tower Blueprints,2,NULL,1,90000,1,True Sansha Control Tower,Structures,Starbase Structures,Control Towers,,
True Sansha Control Tower Medium Blueprint,Starbase - Control Tower Blueprints,3,NULL,1,60000,1,True Sansha Control Tower Medium,Structures,Starbase Structures,Control Towers,,
True Sansha Control Tower Small Blueprint,Starbase - Control Tower Blueprints,6,NULL,1,30000,1,True Sansha Control Tower Small,Structures,Starbase Structures,Control Towers,,
Corporate Hangar Array Blueprint,Starbase Blueprint,10,100000000,1,12000,1,Corporate Hangar Array,Structures,Starbase Structures,Corporate Hangar Array,,
Cynosural Generator Array Blueprint,Starbase Blueprint,10,250000000,1,12000,1,Cynosural Generator Array,Structures,Starbase Structures,Cynosural Generator Array,,
Cynosural System Jammer Blueprint,Starbase Blueprint,10,250000000,1,12000,1,Cynosural System Jammer,Structures,Starbase Structures,Cynosural System Jammer,,
Jump Bridge Blueprint,Starbase Blueprint,7,250000000,1,24000,1,Jump Bridge,Structures,Starbase Structures,Jump Bridge,,
Experimental Laboratory Blueprint,Starbase - Mobile Laboratory Blueprints,10,75000000,1,18000,1,Experimental Laboratory,Structures,Starbase Structures,Laboratory,,
Research Laboratory Blueprint,Starbase - Mobile Laboratory Blueprints,10,75000000,1,18000,1,Research Laboratory,Structures,Starbase Structures,Laboratory,,
Design Laboratory Blueprint,Starbase - Mobile Laboratory Blueprints,10,100000000,1,18000,1,Design Laboratory,Structures,Starbase Structures,Laboratory,,
Moon Harvesting Array Blueprint,Starbase Blueprint,10,100000000,1,18000,1,Moon Harvesting Array,Structures,Starbase Structures,Moon Harvesting Arrays,,
Personal Hangar Array Blueprint,Starbase Blueprint,10,300000000,1,12000,1,Personal Hangar Array,Structures,Starbase Structures,Personal Hangar Arrays,,
Biochemical Reactor Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Biochemical Reactor Array,Structures,Starbase Structures,Reactors,,
Complex Reactor Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Complex Reactor Array,Structures,Starbase Structures,Reactors,,
Medium Biochemical Reactor Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Medium Biochemical Reactor Array,Structures,Starbase Structures,Reactors,,
Polymer Reactor Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Polymer Reactor Array,Structures,Starbase Structures,Reactors,,
Simple Reactor Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Simple Reactor Array,Structures,Starbase Structures,Reactors,,
Intensive Reprocessing Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Intensive Reprocessing Array,Structures,Starbase Structures,Reprocessing Arrays,,
Reprocessing Array Blueprint,Starbase Blueprint,7,50000000,1,24000,1,Reprocessing Array,Structures,Starbase Structures,Reprocessing Arrays,,
Ballistic Deflection Array Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Ballistic Deflection Array,Structures,Starbase Structures,Shield Hardening Arrays,,
Explosion Dampening Array Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Explosion Dampening Array,Structures,Starbase Structures,Shield Hardening Arrays,,
Heat Dissipation Array Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Heat Dissipation Array,Structures,Starbase Structures,Shield Hardening Arrays,,
Photon Scattering Array Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Photon Scattering Array,Structures,Starbase Structures,Shield Hardening Arrays,,
X-Large Ship Maintenance Array Blueprint,Starbase Blueprint,10,500000000,1,12000,1,X-Large Ship Maintenance Array,Structures,Starbase Structures,Ship Maintenance Arrays,,
Ship Maintenance Array Blueprint,Starbase Blueprint,10,100000000,1,12000,1,Ship Maintenance Array,Structures,Starbase Structures,Ship Maintenance Arrays,,
Biochemical Silo Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Biochemical Silo,Structures,Starbase Structures,Silos,,
Catalyst Silo Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Catalyst Silo,Structures,Starbase Structures,Silos,,
Coupling Array Blueprint,Starbase Blueprint,10,50000000,1,12000,1,Coupling Array,Structures,Starbase Structures,Silos,,
General Storage Blueprint,Starbase Blueprint,10,50000000,1,18000,1,General Storage,Structures,Starbase Structures,Silos,,
Hazardous Chemical Silo Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Hazardous Chemical Silo,Structures,Starbase Structures,Silos,,
Hybrid Polymer Silo Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Hybrid Polymer Silo,Structures,Starbase Structures,Silos,,
Silo Blueprint,Starbase Blueprint,10,50000000,1,18000,1,Silo,Structures,Starbase Structures,Silos,,
Guristas Ion Field Projection Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Guristas Ion Field Projection Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Guristas White Noise Generation Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Guristas White Noise Generation Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Guristas Spatial Destabilization Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Guristas Spatial Destabilization Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Guristas Phase Inversion Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Guristas Phase Inversion Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Dread Guristas Phase Inversion Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Dread Guristas Phase Inversion Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Dread Guristas Ion Field Projection Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Dread Guristas Ion Field Projection Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Dread Guristas Spatial Destabilization Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Dread Guristas Spatial Destabilization Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Dread Guristas White Noise Generation Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,NULL,1,12000,1,Dread Guristas White Noise Generation Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Serpentis Warp Scrambling Battery Blueprint,Starbase - Warp Scrambling Battery Blueprints,10,NULL,1,12000,1,Serpentis Warp Scrambling Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Serpentis Warp Disruption Battery Blueprint,Starbase - Warp Scrambling Battery Blueprints,10,NULL,1,12000,1,Serpentis Warp Disruption Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Shadow Warp Disruption Battery Blueprint,Starbase - Warp Scrambling Battery Blueprints,10,NULL,1,12000,1,Shadow Warp Disruption Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Shadow Warp Scrambling Battery Blueprint,Starbase - Warp Scrambling Battery Blueprints,10,NULL,1,12000,1,Shadow Warp Scrambling Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Angel Stasis Webification Battery Blueprint,Starbase - Stasis Webification Battery Blueprints,10,NULL,1,12000,1,Angel Stasis Webification Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Domination Stasis Webification Battery Blueprint,Starbase - Stasis Webification Battery Blueprints,10,NULL,1,12000,1,Domination Stasis Webification Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Serpentis Sensor Dampening Battery Blueprint,Starbase - Sensor Dampening Array Blueprints,10,NULL,1,12000,1,Serpentis Sensor Dampening Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Shadow Sensor Dampening Battery Blueprint,Starbase - Sensor Dampening Array Blueprints,10,NULL,1,12000,1,Shadow Sensor Dampening Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Warp Disruption Battery Blueprint,Starbase - Warp Scrambling Battery Blueprints,10,50000000,1,12000,1,Warp Disruption Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Warp Scrambling Battery Blueprint,Starbase - Warp Scrambling Battery Blueprints,10,50000000,1,12000,1,Warp Scrambling Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Stasis Webification Battery Blueprint,Starbase - Stasis Webification Battery Blueprints,10,50000000,1,12000,1,Stasis Webification Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Sensor Dampening Battery Blueprint,Starbase Blueprint,10,50000000,1,12000,1,Sensor Dampening Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Ion Field Projection Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,50000000,1,12000,1,Ion Field Projection Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Phase Inversion Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,50000000,1,12000,1,Phase Inversion Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Spatial Destabilization Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,50000000,1,12000,1,Spatial Destabilization Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
White Noise Generation Battery Blueprint,Starbase - ECM Jamming Array Blueprints,10,50000000,1,12000,1,White Noise Generation Battery,Structures,Starbase Structures,Weapon Batteries,Electronic Warfare Batteries,
Energy Neutralizing Battery Blueprint,Starbase - Energy Neutralizing Battery Blueprints,10,50000000,1,12000,1,Energy Neutralizing Battery,Structures,Starbase Structures,Weapon Batteries,Energy Neutralization Batteries,
Blood Energy Neutralizing Battery Blueprint,Starbase - Energy Neutralizing Battery Blueprints,10,NULL,1,12000,1,Blood Energy Neutralizing Battery,Structures,Starbase Structures,Weapon Batteries,Energy Neutralization Batteries,
Dark Blood Energy Neutralizing Battery Blueprint,Starbase - Energy Neutralizing Battery Blueprints,10,NULL,1,12000,1,Dark Blood Energy Neutralizing Battery,Structures,Starbase Structures,Weapon Batteries,Energy Neutralization Batteries,
Sansha Energy Neutralizing Battery Blueprint,Starbase - Energy Neutralizing Battery Blueprints,10,NULL,1,12000,1,Sansha Energy Neutralizing Battery,Structures,Starbase Structures,Weapon Batteries,Energy Neutralization Batteries,
True Sansha Energy Neutralizing Battery Blueprint,Starbase - Energy Neutralizing Battery Blueprints,10,NULL,1,12000,1,True Sansha Energy Neutralizing Battery,Structures,Starbase Structures,Weapon Batteries,Energy Neutralization Batteries,
Serpentis Large Blaster Battery Blueprint,Starbase - Hybrid Battery Blueprints,10,NULL,1,12000,1,Serpentis Large Blaster Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Shadow Large Blaster Battery Blueprint,Starbase - Hybrid Battery Blueprints,10,NULL,1,12000,1,Shadow Large Blaster Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Shadow Large Railgun Battery Blueprint,Starbase - Hybrid Battery Blueprints,10,NULL,1,12000,1,Shadow Large Railgun Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Shadow Medium Railgun Battery Blueprint,Starbase - Hybrid Battery Blueprints,20,NULL,1,9000,1,Shadow Medium Railgun Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Shadow Medium Blaster Battery Blueprint,Starbase - Hybrid Battery Blueprints,20,NULL,1,9000,1,Shadow Medium Blaster Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Shadow Small Blaster Battery Blueprint,Starbase - Hybrid Battery Blueprints,30,NULL,1,6000,1,Shadow Small Blaster Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Shadow Small Railgun Battery Blueprint,Starbase - Hybrid Battery Blueprints,30,NULL,1,6000,1,Shadow Small Railgun Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Serpentis Large Railgun Battery Blueprint,Starbase - Hybrid Battery Blueprints,10,NULL,1,12000,1,Serpentis Large Railgun Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Serpentis Medium Railgun Battery Blueprint,Starbase - Hybrid Battery Blueprints,20,NULL,1,9000,1,Serpentis Medium Railgun Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Serpentis Small Railgun Battery Blueprint,Starbase - Hybrid Battery Blueprints,30,NULL,1,6000,1,Serpentis Small Railgun Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Serpentis Small Blaster Battery Blueprint,Starbase - Hybrid Battery Blueprints,30,NULL,1,6000,1,Serpentis Small Blaster Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
Serpentis Medium Blaster Battery Blueprint,Starbase - Hybrid Battery Blueprints,20,NULL,1,9000,1,Serpentis Medium Blaster Battery,Structures,Starbase Structures,Weapon Batteries,Hybrid Batteries,
